2.3040893294582117,2
3.129666211704926,3
3.5346676973246525,4
3.924127383917727,5
4.6977552351903755,6
5.3595580923113735,7
5.468832490300323,8
6.253922766706374,9
7.024993067290958,10
7.331916615431752,11
7.533177744569075,12
8.540887378500589,13
9.078487772105102,14
9.701468319490466,15
9.086142575187187,16
10.101939308867408,17
10.723521875907862,18
11.703608620893403,19
11.872594297186822,20
12.981963374673336,21
13.214753942060076,22
13.661428859388648,23
14.56677272631385,24
15.192274571866085,25
15.251690445370667,26
15.748921155113699,27
16.58413167189462,28
16.391846145893815,29
17.779436040652467,30
18.27346558529746,31
18.007183789764955,32
18.857429850297567,33
19.53344914323015,34
20.103103677591378,35
19.455171978929517,36
21.582487665579897,37
19.864785984629275,38
20.86976958558271,39
23.325316108744673,40
22.491313273019998,41
23.088999961501667,42
24.43120258517449,43
25.118090459232427,44
25.27398740732731,45
25.335726388466988,46
25.973238290570652,47
25.886282531956784,48
27.473251472866163,49
27.683515777649685,50
28.614785533539546,51
29.169565435646096,52
30.797703214660274,53
29.576195575062478,54
30.465290630800734,55
29.75413953161917,56
31.07279467349797,57
32.14696675563824,58
31.504436783575688,59
33.17779678482905,60
32.26379636749874,61
33.726383630273965,62
35.15013813228445,63
33.81439635617417,64
37.32209418604932,65
36.102807604941276,66
36.78740932396351,67
36.52042471174494,68
37.103315809353525,69
38.298697845314024,70
39.299617864760364,71
40.236568589919024,72
41.20849997939022,73
39.71987854442891,74
42.33491752401017,75
43.019300584881606,76
40.87090661150684,77
42.81501990742202,78
42.68355795261451,79
44.43929628865526,80
44.56047653528421,81
44.70169463049373,82
45.07177956261383,83
44.17700280043559,84
44.625101201852345,85
45.73185215796141,86
48.057839761075584,87
45.79678799439685,88
47.52144601591699,89
48.457416153554206,90
47.683298961572575,91
49.92916112292656,92
50.927967099194284,93
50.47927264889747,94
51.53367513976063,95
51.153206769982425,96
50.98625335969148,97
53.13103496309282,98
53.07961475979368,99
54.570553460797235,100
55.473798394563445,101
