1.3254626775354905,4
1.8724024883828474,6
2.2371163176197295,8
2.6478920032743085,10
2.8901868466408738,12
3.236819536789171,14
3.406795723469387,16
3.6345462081715376,18
3.9485830102151147,20
4.1397862568433546,22
4.313745431488083,24
4.466188039274425,26
4.602560850681065,28
4.912573163780026,30
4.981111243844317,32
5.120298594131617,34
5.273970082328485,36
5.437019215908609,38
5.809107532216766,40
5.804241070686817,42
5.869204143770334,44
6.114254180997852,46
6.179004420010007,48
6.451732070776327,50
6.522286598165867,52
6.644893584713408,54
6.947658689921975,56
6.921306635723564,58
7.008198055865445,60
7.143285340532189,62
7.279400736016702,64
7.4178818506868005,66
7.613601329522068,68
7.642648358704364,70
7.4967863218761694,72
7.715936880674709,74
7.946310116631142,76
8.04644305720609,78
8.184157538051416,80
8.393531357997428,82
8.086300767606428,84
8.396403467695093,86
8.849270532556009,88
8.586194501010864,90
8.787361842500994,92
8.861404646658922,94
8.85058359240164,96
9.050880138790975,98
9.2052739683024,100
9.183107807378196,102
9.118429580495631,104
9.242030298062094,106
9.457095826888644,108
9.577734205926463,110
9.784824332484822,112
9.758232916799486,114
9.857040584598789,116
9.792157702931503,118
9.904930622511738,120
9.751638180959688,122
10.065037783843234,124
10.671279840193423,126
10.36205369932854,128
10.331471160494074,130
10.55075991986973,132
10.465094647684863,134
10.64783562550626,136
11.071444469931778,138
10.683688565792579,140
10.676833265571856,142
10.887964189974074,144
11.130363651468121,146
11.076711464915878,148
11.337268897032908,150
11.359132748404935,152
11.436526475781852,154
11.48099415823039,156
11.50834395745207,158
11.7962253549999,160
11.683903085929186,162
11.703676289084376,164
11.9892326063083,166
11.733522422138625,168
11.77209797145692,170
11.77309489866182,172
12.240520192603249,174
12.218760106190475,176
12.522035818175937,178
12.191236332273274,180
12.42855570035314,182
12.333652455571828,184
12.307007114454798,186
12.413718512312379,188
12.515732085491456,190
12.44970781513078,192
12.617106241288436,194
12.885599016311874,196
12.728152381878612,198
12.890815388114842,200
12.778539598978853,202
12.979904209762609,204
13.304616123287483,206
12.993627284204468,208
13.64776255551718,210
13.401997730411082,212
13.201105129751287,214
13.473612304852544,216
13.665175844453566,218
13.33227150600662,220
14.040378824656838,222
13.942151749143152,224
13.78861115328489,226
14.152728085103712,228
13.8912544169047,230
14.047244261138607,232
13.993356434295176,234
14.301969183082537,236
14.229388321814502,238
14.057437378764925,240
14.580653533643572,242
14.322651465295861,244
14.536103866710615,246
14.653343946086565,248
14.654107071067735,250
14.46891865521639,252
14.798416763739901,254
14.574310302767802,256
14.34952289173067,258
14.61362072072921,260
14.516820747389511,262
14.884340283149838,264
15.135528935572266,266
14.7637468182486,268
15.243457805393042,270
14.842434813345244,272
15.053225841308446,274
15.158904317820323,276
15.302235905371818,278
15.427574517310035,280
15.350907084286318,282
15.42271704923687,284
15.36584034796283,286
15.905449454193331,288
15.766238044070331,290
15.78540506009761,292
15.819925288610609,294
15.90114814914138,296
16.33491997572107,298
16.067854818536865,300
15.843465969311747,302
16.02122576058543,304
16.114303140574815,306
16.17577626599354,308
16.091511789990523,310
15.875731935340916,312
16.246380892110192,314
16.302804416012574,316
16.439888244564347,318
15.873941066145635,320
16.423135915392486,322
16.458644854087115,324
16.103733939940003,326
16.790819399284747,328
16.74783444198848,330
16.48972558523317,332
16.82665606320856,334
16.478532162181008,336
16.802139099721263,338
17.086653153330126,340
17.055279694614164,342
17.22213254938676,344
17.060681928425037,346
17.090784545890017,348
16.873268371262537,350
16.983270409091304,352
17.05155725658612,354
16.987444230035702,356
17.504299442586266,358
17.287994758979686,360
17.57882273950923,362
17.60645289582403,364
17.57275206544277,366
17.972233525473246,368
17.598094826001283,370
17.948894341004404,372
17.344534872222145,374
17.86154261253414,376
18.295407211662777,378
17.650794571451225,380
17.935331717461708,382
17.667103059313337,384
17.60282990202637,386
18.103845934523417,388
17.955729579514024,390
18.394681493749747,392
17.908420539821947,394
18.524554639160723,396
18.528921011074264,398
18.375576701213713,400
18.695808002260073,402
18.451390576760605,404
18.679174678684817,406
18.573715074175066,408
18.523877996646693,410
18.362443529427196,412
18.408846868588284,414
18.888872232807483,416
18.582293766150222,418
18.86021790252415,420
19.033936724504983,422
18.965001778406872,424
19.063600237246906,426
18.809422451901362,428
18.354212986199492,430
18.763203192044017,432
19.287744382918632,434
19.540996378716375,436
18.787306356296273,438
19.467028401197396,440
19.741090226902774,442
19.40312262551275,444
19.27814373315332,446
19.31079127400432,448
19.190300852606825,450
19.92776424385194,452
18.917946170208676,454
19.75137976006059,456
19.52346297145351,458
19.304040719643396,460
20.101828320481683,462
19.700016846556938,464
19.75424017542289,466
20.01690296779306,468
20.315473886596283,470
19.83975230241549,472
20.13549639888623,474
20.18924140925091,476
20.1878232092385,478
19.79759910749011,480
20.273822838531935,482
19.77047179530047,484
20.16669188063661,486
20.2732500999978,488
20.131827121227005,490
20.39632281756364,492
20.284480893850912,494
20.945618823443326,496
20.465291302843198,498
20.461080959717336,500
20.58583488069399,502
